References:	 ['ElMiron', 'Mota', 'Ust_Ishim', 'Kostenki14', 'GoyetQ116-1', 'Vestonice16', 'MA1', 'Villabruna', 'EHG', 'CHG', 'Natufian', 'Greece_N', 'Levant_N']
target	feasible	Anatolia_N	Armenia_ChL	Steppe_MLBA	Tunisia_N	Megiddo_MLBA_original	prob	nested-p	nested_p_with_Anatolia_N	nested_p_with_Armenia_ChL	nested_p_with_Steppe_MLBA	nested_p_with_Tunisia_N	nested_p_with_Megiddo_MLBA_original	valid
Mozia_1	True	0.694	0	0.304	0	0	3.03719e-12	2.886579864025407e-15	0	0.0006595181936910333	0	1.1102230246251565e-16	7.533321078057043e-09	False
Mozia_1	True	0.748	0	0	0.252	0	6.02061e-11	8.115730310009894e-14	0	4.133360320679458e-13	4.9960036108132044e-15	0	1.0	False
Mozia_1	False	-6.963	0	0	0	7.963	0	0.0	0	0.0	0.0	0.0	0	False
Mozia_1	False	0	1.276	-0.277	0	0	1.40796e-15	0.0	8.52048034349906e-08	0	0	0.014995470269213884	1.0	False
Mozia_1	True	0	0.771	0	0.229	0	6.87853e-08	2.476351346203387e-10	1.737382127053877e-09	0	1.0	0	0.00010722669989959854	False
Mozia_1	True	0	0.498	0	0	0.502	8.68903e-10	1.6462387009141821e-12	0.0464279375305231	0	1.0	5.117554531253177e-07	0	False
Mozia_1	True	0	0	0.581	0.419	0	2.62172e-29	0.0	0.0	0.0	0	0	0.0	False
Mozia_1	True	0	0	0.267	0	0.733	4.6125e-06	3.547219906696597e-08	0.7082810122906021	1.0	0	4.8389459557096615e-06	0	False
Mozia_1	True	0	0	0	0.122	0.878	5.29445e-16	0.0	5.232937381194347e-07	3.674838211509268e-14	0.0	0	0	False
Mozia_1	True	1.000	0	0	0	0	2.01005e-24	0.0	0	0.0	1.2212453270876722e-15	0.0	1.0	False
Mozia_1	True	0	1.000	0	0	0	1.86805e-18	0.0	1.7069679003611782e-11	0	3.559325233448707e-05	3.7969627442180354e-14	6.895151116736997e-12	False
Mozia_1	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Mozia_1	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Mozia_1	True	0	0	0	0	1.000	4.08602e-17	0.0	1.0	2.203883742168955e-10	6.772360450213455e-15	0.004282437130424532	0	False
NecMon_162	False	0.656	-0.757	0.973	0.024	0.103	0.593159	nan	0	0	0	0	0	False
NecMon_162	False	0.685	-0.638	0.928	0.026	0	0.468403	0.13936106403439585	0	0	0	0	0.13936106403439585	False
NecMon_162	False	0.608	-0.855	1.032	0	0.215	0.717144	1.0	0	0	0	1.0	0	False
NecMon_162	False	1.620	1.264	0	0.280	-2.167	4.13887e-12	3.3306690738754696e-16	0	0	3.3306690738754696e-16	0	0	False
NecMon_162	False	0.842	0	0.616	0.077	-0.535	0.00360966	2.2195185227391612e-05	0	2.2195185227391612e-05	0	0	0	False
NecMon_162	False	0	-1.445	1.324	-0.118	1.239	0.0180991	0.00024035001215994	0.00024035001215994	0	0	0	0	False
NecMon_162	False	0.718	-0.633	0.921	0	0	0.58343	0.37120530005745545	0	0	0	1.0	0.13448098014381515	False
NecMon_162	False	0.270	0.759	0	-0.029	0	2.73645e-29	0.0	0	0	0.0	0	0.0	False
NecMon_162	False	1.126	1.117	0	0	-1.243	8.01659e-17	0.0	0	0	0.0	2.9487287522833583e-07	0	False
NecMon_162	False	0.439	0	0.568	-0.007	0	1.10119e-05	3.103966295103788e-08	0	1.2606900301470603e-08	0	0	4.651748510542397e-05	False
NecMon_162	False	0.746	0	0.598	0	-0.344	0.00106395	1.0443821483518967e-05	0	1.4622526381957712e-06	0	0.026120869365925392	0	False
NecMon_162	False	8.489	0	0	1.586	-9.075	0	0.0	0	0.0	0.0	0	0	False
NecMon_162	False	0	1.107	-0.046	-0.061	0	0	0.0	0.0	0	0	0	0.0	False
NecMon_162	False	0	-1.374	1.296	0	1.077	0.00154908	1.7296610508865662e-05	2.4721410729622306e-06	0	0	0.003662497743460391	0	False
NecMon_162	False	0	1.060	0	0.008	-0.068	0	0.0	0.0	0	0.0	0	0	False
NecMon_162	False	0	0	0.595	-0.053	0.458	1.98839e-12	5.551115123125783e-16	4.3709480479492413e-13	4.418687638008123e-14	0	0	0	False
NecMon_162	True	0.274	0.726	0	0	0	3.79777e-29	0.0	0	0	0.0	0.12854405001796954	1.5543122344752192e-15	True
NecMon_162	True	0.426	0	0.573	0	0	1.94338e-05	1.1843562641722372e-07	0	8.862594991221329e-09	0	0.4875177927605384	0.0004991066162490787	True
NecMon_162	True	0.961	0	0	0.039	0	0	0.0	0	0.0	0.0	0	0.0	False
NecMon_162	False	10.018	0	0	0	-9.018	0	0.0	0	0.0	0.0	0.0	0	False
NecMon_162	True	0	0.610	0.390	0	0	1.22366e-25	0.0	0.0	0	0	1.0	0.0	True
NecMon_162	False	0	1.004	0	-0.004	0	0	0.0	3.271805362525804e-05	0	1.0	0	0.2949254228047933	False
NecMon_162	False	0	1.119	0	0	-0.119	0	0.0	0.0	0	0.0	0.017888864145582994	0	False
NecMon_162	True	0	0	0.861	0.139	0	0	0.0	0.0	1.0	0	0	0.0	False
NecMon_162	True	0	0	0.598	0	0.402	1.28143e-12	6.661338147750939e-16	9.7488683792335e-13	5.830891325331322e-13	0	0.06627297170956226	0	True
NecMon_162	False	0	0	0	-0.125	1.125	0	0.0	0.0	0.0	0.0	0	0	False
NecMon_162	True	1.000	0	0	0	0	0	0.0	0	0.0	0.0	0.3144241772553721	1.0	True
NecMon_162	True	0	1.000	0	0	0	0	0.0	0.0001239907534976714	0	1.6433514660185722e-08	1.0	1.0	True
NecMon_162	True	0	0	1.000	0	0	0	0.0	0.0	2.3173685193000892e-12	0	9.16504770520632e-07	0.0	False
NecMon_162	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
NecMon_162	True	0	0	0	0	1.000	0	0.0	7.771561172376096e-16	0.0	0.0	0.00019208176460516757	0	False
Lilibeo_13	False	0.635	-0.200	0.435	0.162	-0.033	0.431712	nan	0	0	0	0	0	False
Lilibeo_13	False	0.600	-0.171	0.419	0.152	0	0.443321	0.3382639091740579	0	0	0	0	0.3382639091740579	False
Lilibeo_13	False	0.342	-0.587	0.607	0	0.639	0.0172243	0.000505301073791542	0	0	0	0.000505301073791542	0	False
Lilibeo_13	False	0.912	0.639	0	0.225	-0.776	0.00081732	6.339042729619493e-06	0	0	6.339042729619493e-06	0	0	False
Lilibeo_13	False	0.677	0	0.349	0.171	-0.197	0.336341	0.14173690581234033	0	0.14173690581234033	0	0	0	False
Lilibeo_13	False	0	-0.703	0.670	0.030	1.003	0.000860269	6.795346249477419e-06	6.795346249477419e-06	0	0	0	0	False
Lilibeo_13	False	0.684	-0.048	0.365	0	0	0.000276477	3.834390755685924e-06	0	0	0	9.504356900391642e-07	0.00033802073174937775	False
Lilibeo_13	True	0.410	0.482	0	0.108	0	1.5329e-07	3.980274998482969e-10	0	0	7.546263613988913e-11	0	1.7012000026461749e-06	False
Lilibeo_13	False	0.607	0.567	0	0	-0.174	2.19234e-09	2.898015161179046e-12	0	0	1.4929801839258516e-10	1.047524000874489e-08	0	False
Lilibeo_13	True	0.530	0	0.338	0.133	0	0.16578	0.04635157532284229	0	0.022251648379313593	0	0	0.04593435906535792	False
Lilibeo_13	True	0.440	0	0.330	0	0.230	0.000488972	8.048699760565547e-06	0	0.0007488138275529854	0	3.925266792492721e-06	0	False
Lilibeo_13	False	1.142	0	0	0.199	-0.341	1.60488e-17	0.0	0	0.0	0.0	0	0	False
Lilibeo_13	False	0	1.127	-0.216	0.089	0	0	0.0	0.0	0	0	0	0.0	False
Lilibeo_13	False	0	-0.743	0.711	0	1.005	7.80194e-26	0.0	0.0	0	0	0.0	0	False
Lilibeo_13	True	0	0.645	0	0.085	0.270	1.02404e-13	0.0	1.1368683772161603e-13	0	1.0624834345662748e-13	0	0	False
Lilibeo_13	True	0	0	0.362	0.070	0.568	2.61445e-06	1.1637886321302915e-08	4.53591098015238e-09	5.440741536066884e-05	0	0	0	False
Lilibeo_13	True	0.497	0.503	0	0	0	1.70058e-09	4.3544057248823265e-12	0	0	2.601643223076877e-08	0.00037798414421275073	0.09467683053699483	False
Lilibeo_13	True	0.646	0	0.353	0	0	0.000239214	5.678012027221513e-06	0	0.144252431095243	0	4.758782922276161e-06	0.05726072174600749	False
Lilibeo_13	True	0.859	0	0	0.141	0	8.17385e-18	0.0	0	9.64783808399261e-14	0.0	0	0.043035680704508916	False
Lilibeo_13	False	-7.358	0	0	0	8.358	0	0.0	0	0.0	0.0	0.0	0	False
Lilibeo_13	False	0	1.140	-0.141	0	0	7.42771e-20	0.0	0.0	0	0	1.0	1.0	False
Lilibeo_13	True	0	0.850	0	0.150	0	1.19928e-14	0.0	3.4125369197113287e-10	0	1.0	0	0.007229681438151725	False
Lilibeo_13	True	0	0.626	0	0	0.374	4.44348e-15	0.0	1.7319578993202356e-08	0	1.0	0.0021568756398441247	0	False
Lilibeo_13	True	0	0	0.664	0.336	0	5.5117e-30	0.0	0.0	1.0	0	0	0.0	False
Lilibeo_13	True	0	0	0.355	0	0.645	1.1407e-06	8.234155801645215e-09	3.606490199170587e-05	1.0	0	0.045771064239483295	0	False
Lilibeo_13	True	0	0	0	0.016	0.984	1.14326e-28	0.0	3.086420008457935e-14	0.0	0.0	0	0	False
Lilibeo_13	True	1.000	0	0	0	0	2.91236e-21	0.0	0	2.4424906541753444e-15	0.0	8.181401972451319e-06	1.0	False
Lilibeo_13	True	0	1.000	0	0	0	1.76875e-19	0.0	2.2615243011614439e-13	0	0.3845832185717274	2.0578438286733558e-07	6.419414720904015e-07	False
Lilibeo_13	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Lilibeo_13	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Lilibeo_13	True	0	0	0	0	1.000	1.90879e-27	0.0	1.0	1.1102230246251565e-15	0.0	1.0	0	True
Birgi_16	False	0.256	0.457	-0.154	0.128	0.313	0.595089	nan	0	0	0	0	0	False
Birgi_16	False	0.436	0.602	-0.219	0.182	0	0.385463	0.07762211219111681	0	0	0	0	0.07762211219111681	False
Birgi_16	False	-0.137	-0.222	0.132	0	1.228	1.82599e-11	1.887379141862766e-15	0	0	0	1.887379141862766e-15	0	False
Birgi_16	True	0.178	0.155	0	0.105	0.561	0.213797	0.018757321460666887	0	0	0.018757321460666887	0	0	False
Birgi_16	True	0.128	0	0.045	0.088	0.739	0.0666123	0.002003856238798285	0	0.002003856238798285	0	0	0	False
Birgi_16	False	0	0.375	-0.117	0.079	0.663	0.241695	0.024569156337593934	0.024569156337593934	0	0	0	0	False
Birgi_16	False	0.370	1.028	-0.398	0	0	4.71272e-05	1.862827790910515e-07	0	0	0	1.2921059588943962e-07	1.0	False
Birgi_16	True	0.540	0.260	0	0.200	0	0.00436932	7.123687260002232e-05	0	0	6.384635198364297e-05	0	0.00022921798844166563	False
Birgi_16	False	-0.024	0.112	0	0	0.912	0.0576601	0.0033846661627745522	0	0	1.0	0.015550519781459049	0	False
Birgi_16	True	0.721	0	0.062	0.217	0	7.56316e-06	1.9438698317664205e-08	0	1.2561569229241343e-08	0	0	3.474835089667394e-07	False
Birgi_16	False	-0.037	0	0.038	0	1.000	0.0307989	0.0012476418866657069	0	1.0	0	0.05043312493343888	0	False
Birgi_16	True	0.143	0	0	0.078	0.779	0.0644674	0.004068422283553752	0	0.01918031994301128	0.22645339196935443	0	0	False
Birgi_16	False	0	1.394	-0.542	0.148	0	1.07229e-10	4.3298697960381105e-14	2.1094237467877974e-14	0	0	0	5.651035195342047e-14	False
Birgi_16	False	0	-0.609	0.344	0	1.247	3.07092e-18	0.0	1.4296338557429067e-09	0	0	0.0	0	False
Birgi_16	True	0	0.137	0	0.068	0.795	0.170577	0.02252791662417286	0.15101185308955345	0	0.11155873651110448	0	0	False
Birgi_16	True	0	0	0.047	0.067	0.886	0.0708554	0.004760036227254627	0.2837585824902592	0.017545197147690095	0	0	0	False
Birgi_16	True	0.672	0.328	0	0	0	8.41762e-11	6.794564910705958e-14	0	0	7.537195645390682e-09	1.704358876253309e-11	3.325117958752344e-13	False
Birgi_16	True	0.909	0	0.088	0	0	2.25988e-15	0.0	0	4.451994328746878e-14	0	4.438671652451376e-13	0.0	False
Birgi_16	True	0.774	0	0	0.226	0	1.33643e-05	7.433892890151839e-08	0	3.9070863313894755e-05	0.47818490583648665	0	5.71521860615043e-07	False
Birgi_16	False	-5.486	0	0	0	6.486	0	0.0	0	0.0	0.0	0.0	0	False
Birgi_16	False	0	1.619	-0.619	0	0	8.55802e-08	1.8401580259563843e-10	3.181806109342489e-05	0	0	1.0	1.0	False
Birgi_16	True	0	0.755	0	0.245	0	4.73704e-19	0.0	0.0	0	2.0441426329398382e-11	0	0.0	False
Birgi_16	True	0	0.123	0	0	0.877	0.051922	0.004462590003305178	0.19163538218193676	0	1.0	0.01906002408396157	0	False
Birgi_16	True	0	0	0.451	0.549	0	0	0.0	0.0	0.0	0	0	0.0	False
Birgi_16	True	0	0	0.045	0	0.955	0.0458493	0.003678003294325438	0.7258032528050885	1.0	0	0.09420553471013327	0	True
Birgi_16	True	0	0	0	0.067	0.933	0.0368105	0.0026254071282793	0.07332381043160852	0.010027526446317991	0.06059587611677453	0	0	False
Birgi_16	True	1.000	0	0	0	0	2.45827e-15	0.0	0	3.686225517052222e-07	0.1307143669743005	1.7930101847696278e-13	1.0	False
Birgi_16	True	0	1.000	0	0	0	1.9735e-30	0.0	0.0	0	0.0	1.63202784619898e-14	0.0	False
Birgi_16	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Birgi_16	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Birgi_16	True	0	0	0	0	1.000	0.0561014	0.006798547801611932	1.0	0.29892137054713075	0.41480028511069766	1.0	0	True
Lilibeo_12	True	0.446	0.082	0.405	0.007	0.060	0.816651	nan	0	0	0	0	0	False
Lilibeo_12	True	0.466	0.138	0.383	0.014	0	0.814649	0.3728933473078274	0	0	0	0	0.3728933473078274	False
Lilibeo_12	True	0.441	0.035	0.430	0	0.094	0.901107	1.0	0	0	0	1.0	0	True
Lilibeo_12	False	0.688	0.852	0	0.076	-0.618	0.020591	9.84082800147279e-05	0	0	9.84082800147279e-05	0	0	False
Lilibeo_12	False	0.415	0	0.449	-0.008	0.143	0.872124	0.7323112871938647	0	0.7323112871938647	0	0	0	False
Lilibeo_12	False	0	-0.308	0.596	-0.090	0.802	0.060709	0.0005667904551728276	0.0005667904551728276	0	0	0	0	False
Lilibeo_12	True	0.488	0.121	0.391	0	0	0.896787	0.7834876342628623	0	0	0	1.0	0.38239130792828413	True
Lilibeo_12	False	0.292	0.724	0	-0.015	0	0.000119747	2.1784108672484592e-07	0	0	4.584458623835275e-08	0	8.198314986018751e-05	False
Lilibeo_12	False	0.554	0.844	0	0	-0.397	0.00840323	6.491057529456334e-05	0	0	9.748909333917588e-06	0.04242921031393132	0	False
Lilibeo_12	True	0.525	0	0.457	0.018	0	0.755072	0.3238418498839931	0	0.22677107731150514	0	0	0.14368911334038992	False
Lilibeo_12	True	0.430	0	0.445	0	0.126	0.929183	1.0	0	0.6413353369882053	0	1.0	0	True
Lilibeo_12	False	-1.011	0	0	-0.390	2.402	0	0.0	0	0.0	0.0	0	0	False
Lilibeo_12	False	0	1.059	-0.049	-0.010	0	2.81151e-13	0.0	0.0	0	0	0	7.771561172376096e-16	False
Lilibeo_12	False	0	1.285	-0.161	0	-0.125	2.05836e-18	0.0	0.0	0	0	0.0	0	False
Lilibeo_12	False	0	0.821	0	-0.041	0.220	4.93126e-08	1.7523094086868696e-11	4.5616196375775075e-09	0	8.451659372354925e-10	0	0	False
Lilibeo_12	False	0	0	0.452	-0.073	0.621	0.0200201	0.0002327606233730739	4.581160776839788e-05	0.027662164930754685	0	0	0	False
Lilibeo_12	True	0.299	0.701	0	0	0	0.000160661	6.027118717444324e-07	0	0	2.3026165640871454e-08	0.31015866767042577	0.0004238514334096166	True
Lilibeo_12	True	0.533	0	0.466	0	0	0.806447	0.47873459687963715	0	0.15802755615810227	0	0.634505761944731	0.11106510830336014	True
Lilibeo_12	True	0.959	0	0	0.041	0	0	0.0	0	0.0	0.0	0	0.10829005495814359	False
Lilibeo_12	False	-9.767	0	0	0	10.767	0	0.0	0	0.0	0.0	0.0	0	False
Lilibeo_12	True	0	0.987	0.013	0	0	7.02618e-09	3.768652057090094e-12	8.304468224196171e-14	0	0	1.0	1.0	True
Lilibeo_12	True	0	0.990	0	0.010	0	1.09423e-08	6.266653862496696e-12	7.404035703428846e-07	0	1.0	0	0.017445420947228785	False
Lilibeo_12	True	0	0.856	0	0	0.144	2.92728e-08	1.949385097788081e-11	6.80416356590996e-09	0	1.0	0.0676146090578853	0	True
Lilibeo_12	True	0	0	0.790	0.210	0	0	0.0	0.0	0.0	0	0	0.0	False
Lilibeo_12	True	0	0	0.462	0	0.538	0.00536098	6.135057740463967e-05	2.4747176609052346e-06	1.0	0	0.02017139534433665	0	False
Lilibeo_12	False	0	0	0	-0.158	1.158	0	0.0	1.0	0.0	0.0	0	0	False
Lilibeo_12	True	1.000	0	0	0	0	0	0.0	0	0.0	0.0	0.16875145036547123	1.0	True
Lilibeo_12	True	0	1.000	0	0	0	3.16112e-08	3.6302294503798294e-11	1.5694202086802278e-06	0	1.0	1.0	0.16863904751466774	True
Lilibeo_12	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
Lilibeo_12	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
Lilibeo_12	True	0	0	0	0	1.000	0	0.0	1.0	0.0	0.0	5.583379154572299e-07	0	False
NecMon_63	False	0.411	0.660	-0.087	-0.006	0.022	0.00245329	nan	0	0	0	0	0	False
NecMon_63	False	0.445	0.618	-0.066	0.003	0	0.00280851	0.24916133171538268	0	0	0	0	0.24916133171538268	False
NecMon_63	False	0.457	0.726	-0.120	0	-0.063	0.00513505	1.0	0	0	0	1.0	0	False
NecMon_63	False	0.369	0.478	0	-0.024	0.176	0.00332295	0.3492995926991743	0	0	0.3492995926991743	0	0	False
NecMon_63	False	0.155	0	0.204	-0.087	0.727	0.000153465	0.0029631838641606123	0	0.0029631838641606123	0	0	0	False
NecMon_63	False	0	0.343	0.052	-0.091	0.696	0.000198738	0.004230808826324317	0.004230808826324317	0	0	0	0	False
NecMon_63	False	0.427	0.670	-0.097	0	0	0.00737507	0.8767792751377976	0	0	0	1.0	0.4502589163819716	False
NecMon_63	True	0.477	0.517	0	0.006	0	0.00365342	0.32595367791394725	0	0	0.33905532389189885	0	0.2425003296983096	False
NecMon_63	True	0.388	0.497	0	0	0.115	0.00387903	0.3541622987035701	0	0	0.122661787011911	0.2733216782922986	0	True
NecMon_63	True	0.736	0	0.231	0.033	0	2.21663e-07	1.661981487988129e-06	0	4.940272023690184e-07	0	0	2.4732543344341273e-05	False
NecMon_63	True	0.328	0	0.205	0	0.467	3.72944e-05	0.0008164866467038623	0	0.0001380917662567871	0	0.02024086799471303	0	False
NecMon_63	False	0.117	0	0	-0.113	0.996	3.20295e-10	8.761358305520162e-10	0	1.6563972415895023e-10	9.797617050999463e-09	0	0	False
NecMon_63	False	0	1.416	-0.400	-0.016	0	2.94909e-12	4.524602914557363e-12	9.64561763794336e-13	0	0	0	3.1829983093700775e-11	False
NecMon_63	False	0	1.187	-0.298	0	0.150	1.58453e-18	0.0	0.0	0	0	0.0	0	False
NecMon_63	False	0	0.445	0	-0.084	0.639	0.00036597	0.014913327540820753	0.006051173735523774	0	0.632266306731499	0	0	False
NecMon_63	False	0	0	0.208	-0.108	0.901	0.000168717	0.005491795652393439	0.20890479423133734	0.13561694262068458	0	0	0	False
NecMon_63	True	0.493	0.507	0	0	0	0.00580384	0.47492974698869694	0	0	0.1345679829574169	0.610120154797509	0.5139582431124765	True
NecMon_63	True	0.752	0	0.246	0	0	2.84501e-07	3.502736476423962e-06	0	1.3369429707754676e-07	0	0.22693012075011088	0.00019757572897538545	True
NecMon_63	True	0.941	0	0	0.059	0	1.45051e-14	2.4091839634365897e-14	0	1.1102230246251565e-15	2.7144042569204885e-10	0	6.446113591795921e-07	False
NecMon_63	False	-7.929	0	0	0	8.929	0	0.0	0	0.0	0.0	0.0	0	False
NecMon_63	False	0	1.368	-0.369	0	0	4.57846e-07	6.086743750355339e-06	2.41589616867266e-07	0	0	1.0	1.0	False
NecMon_63	True	0	0.958	0	0.042	0	3.24025e-13	7.248646127777647e-13	3.68594044175552e-14	0	0.006777533618183895	0	8.500977699554824e-13	False
NecMon_63	True	0	0.486	0	0	0.514	2.89733e-05	0.0008099651022063226	0.00013039966568784145	0	1.0	0.00396232548388098	0	False
NecMon_63	True	0	0	0.674	0.326	0	0	0.0	0.0	0.0	0	0	0.0	False
NecMon_63	True	0	0	0.216	0	0.784	3.64364e-06	6.899165196450063e-05	0.0056395954043266805	1.0	0	0.0007057661273702776	0	False
NecMon_63	False	0	0	0	-0.121	1.121	3.04023e-10	1.4441865481273908e-09	0.12297624523080464	2.3265851467613174e-09	6.493180881861349e-09	0	0	False
NecMon_63	True	1.000	0	0	0	0	8.90308e-15	2.2537527399890678e-14	0	2.220446049250313e-16	9.435840997440437e-11	0.06044982525070286	1.0	True
NecMon_63	True	0	1.000	0	0	0	6.63181e-13	2.477462679451037e-12	2.864375403532904e-14	0	7.521709477487093e-09	0.3858437567704942	3.999678366284343e-11	True
NecMon_63	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
NecMon_63	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
NecMon_63	True	0	0	0	0	1.000	2.17215e-12	9.094280883914507e-12	1.0	1.581845765485923e-10	2.2387184328565013e-09	0.00023266301545998846	0	False
NecMon_142	False	0.498	-0.203	0.315	0.224	0.166	0.047109	nan	0	0	0	0	0	False
NecMon_142	False	0.564	-0.045	0.237	0.244	0	0.0445491	0.20718331989333527	0	0	0	0	0.20718331989333527	False
NecMon_142	False	0.079	-0.990	0.681	0	1.230	4.96329e-05	8.766337934451585e-06	0	0	0	8.766337934451585e-06	0	False
NecMon_142	False	0.627	0.382	0	0.264	-0.273	0.00115462	0.0005872388370345982	0	0	0.0005872388370345982	0	0	False
NecMon_142	True	0.534	0	0.220	0.236	0.010	0.0376659	0.14672239678039678	0	0.14672239678039678	0	0	0	False
NecMon_142	False	0	-0.653	0.525	0.109	1.019	0.000284331	8.625487254221298e-05	8.625487254221298e-05	0	0	0	0	False
NecMon_142	True	0.594	0.287	0.119	0	0	5.67679e-14	9.992007221626409e-16	0	0	0	2.220446049250313e-16	2.123967668410387e-12	False
NecMon_142	True	0.453	0.323	0	0.224	0	0.000457628	0.0003412142427859921	0	0	0.00014977770891988484	0	0.041634523877311036	False
NecMon_142	True	0.240	0.339	0	0	0.421	2.33317e-12	5.96189764223709e-14	0	0	1.4177892193600883e-10	2.4498181261378704e-12	0	False
NecMon_142	True	0.544	0	0.224	0.232	0	0.0354633	0.15614034948699063	0	0.14510207704121125	0	0	0.20477316847344595	False
NecMon_142	True	0.181	0	0.216	0	0.603	1.67585e-08	1.392729931382064e-09	0	4.542767900295175e-06	0	4.998108593667894e-10	0	False
NecMon_142	True	0.595	0	0	0.236	0.169	7.81595e-10	4.1285863616735696e-11	0	1.968118557016396e-09	1.3677170507264691e-11	0	0	False
NecMon_142	False	0	1.136	-0.319	0.183	0	4.1171e-23	0.0	0.0	0	0	0	0.0	False
NecMon_142	False	0	-1.623	0.979	0	1.609	2.13048e-25	0.0	0.0	0	0	0.0	0	False
NecMon_142	True	0	0.345	0	0.144	0.511	1.2079e-09	6.77972122886672e-11	3.2751144019016465e-09	0	2.085796746431612e-08	0	0	False
NecMon_142	True	0	0	0.222	0.139	0.639	3.34893e-06	7.257937161275763e-07	3.13290406617206e-07	0.00033639889055203653	0	0	0	False
NecMon_142	True	0.542	0.458	0	0	0	4.42605e-14	1.4432899320127035e-15	0	0	0.0823449602989007	6.605826996519681e-14	0.0007983779317481954	False
NecMon_142	True	0.713	0	0.285	0	0	4.04207e-14	1.3322676295501878e-15	0	0.07274363000948025	0	1.1102230246251565e-16	1.9287473618234685e-08	False
NecMon_142	True	0.727	0	0	0.273	0	2.74212e-09	3.2262448268483013e-10	0	2.3445083097151098e-08	4.376066176092763e-11	0	1.0	False
NecMon_142	False	-11.388	0	0	0	12.388	0	0.0	0	0.0	0.0	0.0	0	False
NecMon_142	False	0	1.443	-0.443	0	0	8.23117e-23	0.0	7.893463660479938e-12	0	0	0.24738698039566331	1.0	False
NecMon_142	True	0	0.740	0	0.260	0	7.22236e-17	0.0	0.0	0	1.0	0	3.333088249846128e-10	False
NecMon_142	True	0	0.339	0	0	0.661	2.02382e-13	7.882583474838611e-15	0.005054039248645892	0	1.0	2.8233685337442083e-06	0	False
NecMon_142	True	0	0	0.539	0.461	0	0	0.0	0.0	0.0	0	0	0.0	False
NecMon_142	True	0	0	0.223	0	0.777	7.80668e-09	1.0632151825618052e-09	0.04737556980984492	1.0	0	5.010852450249015e-05	0	False
NecMon_142	True	0	0	0	0.135	0.865	1.20791e-14	3.3306690738754696e-16	1.8279564784062785e-07	1.0946110717835467e-07	8.039791055125534e-12	0	0	False
NecMon_142	True	1.000	0	0	0	0	3.02433e-26	0.0	0	1.5543122344752192e-15	1.7763568394002505e-15	0.0	1.0	False
NecMon_142	True	0	1.000	0	0	0	4.21658e-30	0.0	0.0	0	5.05217423452109e-10	1.1102230246251565e-16	0.0	False
NecMon_142	True	0	0	1.000	0	0	0	0.0	0.0	0.0	0	0.0	0.0	False
NecMon_142	True	0	0	0	1.000	0	0	0.0	0.0	0.0	0.0	0	0.0	False
NecMon_142	True	0	0	0	0	1.000	2.8463e-16	0.0	1.0	3.663918189100723e-05	1.4582524077155767e-10	0.0010304710087528646	0	False
Birgi_3	False	-0.048	0.060	0.046	0.123	0.819	0.482158	nan	0	0	0	0	0	False
Birgi_3	False	0.364	0.544	-0.157	0.249	0	0.00327035	3.318633334581378e-05	0	0	0	0	3.318633334581378e-05	False
Birgi_3	False	-0.263	-0.157	0.134	0	1.286	0.0992156	0.0073147742361904244	0	0	0	0.0073147742361904244	0	False
Birgi_3	False	-0.015	0.157	0	0.134	0.725	0.577154	0.8033623346920771	0	0	0.8033623346920771	0	0	False
Birgi_3	False	-0.054	0	0.070	0.120	0.864	0.500248	0.3640132495860785	0	0.3640132495860785	0	0	0	False
Birgi_3	True	0	0.123	0.013	0.135	0.728	0.487726	0.3292107364992699	0.3292107364992699	0	0	0	0	False
Birgi_3	False	0.212	1.235	-0.447	0	0	9.03447e-14	0.0	0	0	0	1.5432100042289676e-14	1.1102230246251565e-16	False
Birgi_3	True	0.425	0.310	0	0.265	0	0.00019253	1.872005952807676e-06	0	0	0.0024858217807587346	0	2.9002735801864077e-07	False
Birgi_3	False	-0.227	0.101	0	0	1.125	0.0617	0.006393330125127217	0	0	0.08797730907997514	0.0015292794614885086	0	False
Birgi_3	True	0.607	0	0.097	0.296	0	5.79543e-08	9.908929232693708e-11	0	7.844854199579032e-08	0	0	1.7377543848340338e-11	False
Birgi_3	False	-0.243	0	0.068	0	1.175	0.0756699	0.008982293754975168	0	0.1352662763425877	0	0.003359784704244473	0	False
Birgi_3	False	-0.053	0	0	0.110	0.944	0.233499	0.07026369803178634	0	0.02195938743843895	0.034153562285842876	0	0	False
Birgi_3	False	0	1.231	-0.455	0.224	0	1.51385e-13	0.0	2.7422508708241367e-14	0	0	0	0.0	False
